customer_id,age,income,credit_amount,credit_limit,utilization,debt_to_income,late_payment_score,target_default
268,45,55797.330213668014,8978,11628.249005578364,0.7720852895128947,0.1609037558897534,0.14315517448740986,1
269,25,55001.26589637121,999,3592.5546949055665,0.27807509831837357,0.018163218313597223,0.4864824817391423,0
270,32,44176.62949685729,2662,6198.965653917645,0.4294264799350291,0.06025810548062237,0.4913419221399569,1
271,37,59747.41392509962,1402,4851.344801236303,0.28899203364038734,0.02346545076842273,0.2439042348014981,1
272,36,53540.70102379766,12169,13794.055310150865,0.8821916199687116,0.2272850330179866,0.13601767575850526,1
273,28,86397.52463395892,3060,5433.052318434178,0.563219314052529,0.035417681385714765,0.12834455199420508,0
274,34,78600.32353712863,11998,13374.399310741788,0.8970870183578026,0.15264568210501672,0.25814662229954777,1
275,32,60787.698288347514,2697,4720.3553161145555,0.5713552941222165,0.04436752954860592,0.09516627982820208,0
276,26,43554.14185457848,2404,3804.2505508811355,0.6319247294169908,0.05519566906005491,0.30842344069863664,1
277,49,38313.82792024873,1262,4882.070309136051,0.2584968917056273,0.03293849945317098,0.37552207382520325,0
278,32,72867.14429633298,4611,6974.698150342963,0.6611038787066743,0.063279548615878,0.24379789705901656,0
279,29,58941.238377207075,1901,3682.970871895578,0.5161593903732341,0.032252461134836416,0.3074523932630419,1
280,23,62202.15105087416,3368,6561.6185718563775,0.5132879887968166,0.05414603744564019,0.3943921564916687,1
281,50,28831.21019538711,1574,2074.0,0.7589199614271939,0.05459361536796795,0.2720307882758418,0
282,49,68911.5772233727,1445,1945.0,0.7429305912596401,0.02096890041155378,0.25021897963009077,1
283,63,61816.305073215444,1520,4315.8386552197735,0.35219110847937796,0.024588981793714566,0.6431510779527608,0
284,37,38343.53973378283,3878,5938.468448117368,0.653030328253982,0.10113828892493361,0.33157970315912283,1
285,35,47927.12788825077,10722,12972.44630026076,0.8265210548441025,0.22371463662500157,0.40215624915597314,1
286,26,58955.75806534779,4788,5461.603896681451,0.8766655529356967,0.0812134413519521,0.3202955284292127,1
287,31,55787.00197534366,7582,9558.766289149633,0.7931985959952276,0.1359097949617554,0.28925690953217076,0
288,49,50617.432212946675,1092,5095.509410401342,0.21430634545997038,0.02157359534568989,0.2826346653162994,0
289,48,53447.675979010586,1024,3848.199619795863,0.2660984619229084,0.01915892470988139,0.3833450071158206,1
290,26,51220.33932689672,1076,3245.706545142812,0.3315148751233318,0.02100727980603153,0.08076135377426959,1
291,28,57288.43768153703,9398,10958.946089895062,0.857564214926254,0.16404706395107013,0.48802869877966115,1
292,44,77072.37959489736,6419,8024.427148130606,0.7999324913175128,0.08328534857414699,0.256084566007227,0
293,56,20000.0,4796,5296.0,0.9055891238670695,0.2398,0.060227777016006144,0
294,46,51447.246032354735,7629,9886.640420921161,0.7716473620155377,0.14828782079418182,0.1211284104356013,0
295,26,57647.686320586705,9960,12805.483108481854,0.7777918189906388,0.17277362953668376,0.12753639958346627,1
296,20,59439.909845306494,4675,5175.0,0.9033816425120773,0.07865085953472636,0.07081157871383402,1
297,45,49421.28128018065,1287,2625.583107693184,0.4901768282363561,0.026041413064620884,0.27016215700040347,0
298,43,28649.173262821263,2515,3357.535367766578,0.749061357370889,0.08778612830911171,0.3287862967850544,1
299,32,59919.93225571165,2745,3779.6488051912365,0.7262579518578084,0.04581113323502369,0.18962146112072925,0
300,54,80910.25321246278,672,2725.4816268219,0.2465619262983616,0.008305498664494235,0.18862027941691667,1
301,42,31992.078926257935,3804,4304.0,0.8838289962825279,0.11890443283689874,0.10335361009493084,0
302,37,67957.42020547282,1344,3958.270438357064,0.3395422371791873,0.019777089770864544,0.3438347524397487,0
303,49,50072.12165315659,1038,3791.855069933682,0.27374463972278196,0.02073009822092417,0.5100831301914796,1
304,44,54080.13481256729,10127,11875.897411963088,0.852735557466053,0.1872591485782809,0.1827153135229866,0
305,33,39206.522339440766,1543,2043.0,0.7552618697993148,0.039355696652742425,0.18351266366795274,1
306,24,49983.15741466185,4811,5814.58137399761,0.8274026435530589,0.09625242279289786,0.39655505922779033,1
307,33,74500.66892048437,727,3959.9019341026965,0.18359040503985014,0.00975830164392131,0.2770771668111213,0
308,24,63739.8286298156,1237,1737.0,0.7121473805411629,0.01940701797590601,0.15908526645648183,1
309,22,80984.67408114916,276,1928.476587806481,0.1431181491883873,0.0034080522411368773,0.27130127822489036,1
310,40,72661.1783346654,5381,6200.999221532741,0.8677633729278139,0.07405605198440358,0.08317077018397578,1
311,25,61586.30018394364,5511,8315.570301584838,0.662732656947134,0.08948418696268412,0.18522386621342923,0
312,26,81159.01789251689,3749,5073.886047856538,0.7388813947809814,0.04619326474557634,0.1893707978147841,0
313,25,61584.89738107448,685,3088.9540207356117,0.22175791397402292,0.011122856887482708,0.3209489402315388,1
314,29,67419.82265195588,1494,4059.4604191690933,0.3680292072673535,0.022159654849769297,0.4592760301666038,0
315,31,50551.43569697937,2746,6582.22583973002,0.41718410562962865,0.05432091022024293,0.34189015551057156,1
316,38,55998.18723788807,708,2505.05805632463,0.2826281802980499,0.012643266414898713,0.247179021520738,0
317,48,44538.64265049585,4351,6727.044369622611,0.6467922256686546,0.09769044903642927,0.292131029589977,1
318,32,69843.75901892279,701,1215.944520872564,0.5765065658562787,0.010036687741993925,0.15542901118432254,0
319,27,37325.44565327701,3643,6833.413563293744,0.5331156919242648,0.09760097799877603,0.3559771715783029,0
320,28,66735.25513626492,4249,5488.491151928635,0.7741654094690337,0.06366949510156335,0.5554252546261353,1
321,32,52140.23413742261,1938,3377.2458359122543,0.5738403699819832,0.03716899304464456,0.2557472204743202,0
322,34,72568.70640200979,2910,4887.752205150789,0.5953656973308501,0.040099929353562346,0.364575406591268,0
323,28,66263.0348309689,2659,3159.0,0.8417220639442862,0.04012795379479482,0.1489138550446442,1
324,36,82309.69236470203,1028,3256.770028928938,0.31565016592162665,0.012489416136377773,0.35773585230684496,0
325,39,65961.62036707967,3398,6365.46627292501,0.533817925397408,0.05151480483787334,0.42172364089847875,0
326,49,31419.39616520139,5801,8093.933823497291,0.7167095909728427,0.1846311739887894,0.3477204159854178,1
327,34,53995.70240652699,1525,2025.0,0.7530864197530864,0.02824298846079384,0.4753566474089294,0
328,31,37419.89211107776,4473,6349.19070567034,0.7044992357853183,0.11953535266008466,0.4171391415258014,1
329,28,47225.80236450588,1068,3810.028902979491,0.2803128341532555,0.022614756055530587,0.3523902048537425,0
330,75,77668.42649915082,6615,7115.0,0.9297259311314126,0.08516974397662509,0.29798767625466505,1
331,30,64563.00716346544,1864,2789.233986182286,0.6682838403784533,0.02887102199686247,0.295937401834981,0
332,24,44516.043571318805,7408,10284.54360408152,0.720304204559944,0.16641191367628394,0.18638305705116842,0
333,24,39794.23950339402,11590,13860.095434197287,0.8362135784003164,0.2912481842758045,0.047424647896266166,0
334,23,55491.73139314391,4110,6521.971582126754,0.630177538838611,0.07406508856034355,0.40896245298927947,1
335,44,36751.59775928308,3384,7243.494807623311,0.46717780434363787,0.09207762944524597,0.3923607270190532,0
336,23,44932.895839051285,2101,4569.552778506202,0.4597824123801502,0.046758615503566456,0.42012931305738005,1
337,24,59680.14207326866,1275,3932.8880104331793,0.3241892463293324,0.0213638901602261,0.005733078329736931,1
338,28,72329.68054160045,4169,8879.745527218325,0.4694954362398247,0.05763885542951068,0.127844616041713,0
339,31,64131.4220833666,1521,3307.195441909509,0.45990629423515555,0.02371692300886141,0.2527553252446449,0
340,24,20630.6573710285,5743,6945.117236381505,0.8269118870903577,0.2783721282708547,0.2416613506549737,1
341,26,59565.5009354539,3599,6026.796398247133,0.5971663487830372,0.06042088026590983,0.38745832055644536,0
342,25,56080.50359848867,3213,5651.991029388895,0.5684722398342865,0.057292638151105836,0.2120965570238047,0
343,33,61208.3542805904,4439,5912.284608053792,0.7508095929538195,0.07252277980961233,0.12003481608344366,1
344,37,79243.14522476812,3949,4916.602980445153,0.8031968445909486,0.04983396341473971,0.5475617438071155,1
345,43,24051.42584792886,1459,5768.844422090078,0.2529102699343377,0.0606616842271594,0.4431881479356844,0
346,23,46133.448622133415,882,3208.843470388023,0.2748653862799191,0.019118449332158605,0.16650136031077942,1
347,23,63863.59484190032,3758,5025.7146185979245,0.7477543563841291,0.05884416637214432,0.4606326671302714,0
348,34,31276.084008190865,1743,4658.930302279598,0.3741202136351248,0.05572948325447417,0.4047323301682273,0
349,32,77139.23572080264,1136,3026.8548484386656,0.3753070619114689,0.014726617257547543,0.05567748048955752,0
350,23,60525.34919050988,1236,2983.1185536821686,0.4143315050199267,0.020421195689587193,0.17535362861683473,1
351,29,67698.75978765106,959,3521.2728719144934,0.2723446988868539,0.014165695250667375,0.2113471178701141,0
352,38,46435.845077173086,3229,3937.11773176831,0.8201431148338388,0.06953679845028406,0.4086047981952608,1
353,28,67206.45534949316,6199,8551.627203917173,0.7248912811775139,0.09223816325029184,0.26809364715306877,1
354,46,71027.07333983558,727,4639.954807731752,0.1566825605259278,0.010235533660828196,0.18548700949567662,0
355,23,58493.17030205752,1246,3712.177662197311,0.33565203861026094,0.021301632200232637,0.18073781621280613,1
356,49,58516.01339048044,2331,3954.7878962165355,0.5894121407193594,0.03983524961697432,0.34381089671640375,0
357,26,59055.148589225886,4463,5955.894719571758,0.7493416539641082,0.07557342766239752,0.1903758401888029,0
358,28,42049.821028909275,776,2365.6600266548908,0.3280268471616717,0.018454299709539775,0.5450890308639817,1
359,23,52787.0697963947,2406,4152.037321952219,0.5794745599417538,0.045579343753691874,0.48142270976533563,1
360,61,52712.16201321462,1239,2861.1934672417283,0.4330360788899854,0.02350501198735484,0.345379274456526,0
361,37,60750.907965302424,3399,6315.311441074567,0.538215736739921,0.05594978106238876,0.3962390962160618,0
362,36,69997.36370365442,2247,2747.0,0.8179832544594102,0.032101208975713016,0.3219993424931282,0
363,21,39121.95877032386,1766,4628.000050412134,0.38159031563595885,0.04514088904310199,0.43256524539044344,1
364,25,53124.864545206336,2473,4093.313474857439,0.6041560254766779,0.04655070692736756,0.22379889921232385,0
365,36,77221.8332148846,1542,3918.947785695372,0.39347296374513696,0.019968445914888975,0.6737597836713772,0
366,27,43846.17656781153,3850,4723.012089799136,0.8151577694063737,0.08780697204112368,0.5973881930689063,0
367,22,42666.249740645195,3650,6978.631066849436,0.5230252129731546,0.08554771094687745,0.0193950899410976,1
368,42,58034.592877467905,3446,6691.634960171873,0.5149713067897969,0.05937837812140351,0.13427171241368896,1
369,40,67665.7778572798,3001,5960.5905257500735,0.50347360501204,0.04435033624130781,0.3229230693911672,1
370,36,55171.39083340989,3079,3579.0,0.860296172115116,0.05580790974251575,0.41587382861196226,1
371,33,74934.40885655483,6070,8899.121071066053,0.6820898324145237,0.08100417541986163,0.13485627273762407,0
372,23,67851.9097384979,2146,4550.855087635709,0.471559730792242,0.03162770227500907,0.4429156500963341,0
373,63,67627.30100335093,13756,14256.0,0.9649270482603816,0.20340897530892724,0.18164736838228268,1
374,60,63311.7475198614,14782,16757.702616229184,0.8821018213847647,0.23347957652507964,0.30534933295205074,0
375,37,89914.79650519128,7685,10049.534489033264,0.764712037994038,0.08546980362187999,0.2970037239290446,1
376,34,51922.574667009336,2320,4876.075273823151,0.47579249082858666,0.044681913693199155,0.15200915375909635,0
377,36,24947.16561900229,846,3023.2613669488555,0.2798302552497479,0.03391166807966355,0.33001184959157853,1
378,57,79063.81542275712,14318,16609.23141684738,0.8620507259280346,0.18109422019973523,0.18160439569100797,0
379,52,48134.50853564762,362,3835.611392253096,0.09437869559234878,0.007520592003799287,0.11745895599922887,0
380,39,56618.206665145495,2212,5438.0339099106795,0.40676465734586276,0.03906870475573929,0.039233186895554335,0
381,38,74643.26027290791,12976,13476.0,0.9628970020777678,0.1738402094516991,0.4090559561081838,1
382,25,30966.10688411612,1283,2965.561445162318,0.4326330860865963,0.041432395903086776,0.3198706950305542,1
383,26,36225.29178840791,1330,3165.3489724560486,0.42017484061734595,0.036714680112683036,0.30505189786646664,1
384,26,30980.830943217195,4272,4772.0,0.8952221290863369,0.13789171787644683,0.12927425933665795,1
385,25,43087.95564961864,2238,4332.183058232313,0.5165986685967017,0.05194026883519148,0.21071123045421367,0
386,21,61594.549090254906,1126,4374.757772410507,0.25738567906573945,0.018280838428576928,0.32720653135185457,1
387,40,62862.81764219156,7374,8287.43214040941,0.8897810413486794,0.11730304616589125,0.1891132104578652,1
388,27,59144.112689928304,2326,4662.400938689872,0.49888459413651426,0.03932766752617283,0.5316399327434104,0
389,27,33808.51174161451,1449,2533.176522703562,0.5720090909628114,0.042859029438330545,0.39424138637452366,1
390,30,20348.44845051034,1820,3148.087976320323,0.5781286970662513,0.08944170875860338,0.2708659382625261,0
391,19,55815.303780855735,983,4460.3936341700355,0.2203841366083626,0.01761165725908245,0.3230578781798187,1
392,39,47923.359495424964,3249,4706.442179888175,0.690330376071293,0.06779574792351876,0.45131022521294967,1
393,31,61890.786575749175,1957,4419.212489010624,0.44283908159350227,0.03162021535474904,0.5685185601117889,0
394,31,65529.30439331905,2406,2906.0,0.8279421885753613,0.036716397683069266,0.5357500134321826,1
395,32,57073.62148088023,11760,15622.31756139488,0.7527692324639941,0.20604965472428663,0.11374515495642042,0
396,55,66401.9962806378,2578,5180.652446306499,0.49762071992263496,0.038824133977907536,0.15743168428187254,1
397,46,58438.170611726026,2348,4165.500157349738,0.5636778084996865,0.04017921805938356,0.10972810800673147,0
398,46,62950.970584022,1223,3798.5465099998946,0.3219652561263582,0.019427818009058906,0.3958714782035534,1
399,43,44429.90105695176,1516,2106.1805710521894,0.7197863378079916,0.0341211653399079,0.4881638927590539,0
400,39,52305.82879252812,1473,4655.530741752657,0.3163978677639368,0.028161297392737573,0.18729851124584126,0
401,28,57951.64144985436,1887,3563.0152245035697,0.5296076163308882,0.032561631608533884,0.2136583905901419,0
402,27,67307.92713126128,8648,10443.930484951565,0.8280407469640589,0.1284841231722232,0.181913249490653,0
403,27,49093.882416631415,802,2310.3443850345157,0.3471343948525745,0.016336047599452196,0.11802414239145231,1
404,43,62817.50883598169,2899,4318.348597254415,0.6713214402939054,0.046149553742561994,0.6666911149449901,1
405,22,51012.418121269315,2039,4733.670611628409,0.4307439548056287,0.039970659598076407,0.2529554795004154,0
406,43,53236.867490078046,2197,4452.906850104223,0.4933855735043229,0.04126839356972803,0.3861467523376394,0
407,27,67442.78563036109,1053,3704.74814140304,0.2842298477005819,0.015613234094025399,0.6360197808691825,0
408,26,25104.09443418766,3235,5226.205310514429,0.6189959651014113,0.12886344131953473,0.588753628865732,0
409,28,35552.915078878585,939,3452.199811077181,0.2720004783578869,0.026411336395812023,0.09254075952586457,1
410,20,32767.21903835769,1967,3548.1512560749616,0.5543732096066096,0.060029506858589585,0.24854112869854886,0
411,35,20000.0,7253,11482.731841409548,0.6316441157185176,0.36265,0.3372472939297104,1
412,42,44826.03339767235,2292,2792.0,0.8209169054441261,0.05113100192619352,0.5433630361092776,1
413,40,66241.5084959161,1597,4857.937323562985,0.3287403467010363,0.02410875048382175,0.2941492475290517,0
414,35,50726.73900426138,1381,4748.907450720971,0.29080372998011134,0.027224300775257542,0.1144219544875706,0
415,35,57966.85122912778,5842,6989.841194034407,0.8357843673166637,0.10078173777126696,0.2386962524990934,0
416,33,71338.26245066189,2579,6808.273610555973,0.3788038124674304,0.036151707532597346,0.019830025344645383,0
417,23,74915.29198401538,8471,11466.490282945319,0.738761363849873,0.11307437741559428,0.3482087575010623,1
418,31,53962.93097910791,2782,5753.139006822912,0.4835621035230851,0.051553908387168015,0.3992984099604405,0
419,33,75303.78834354096,1042,3070.0221870258765,0.3394112278417932,0.013837285253781997,0.26489286096592873,1
420,20,56381.89987651164,3186,4968.773841781323,0.6412044704489523,0.05650749632378508,0.4768919184591067,0
421,30,42439.02664258807,2028,3818.5911729603918,0.5310859183775303,0.04778620436041947,0.13093234748941118,0
422,47,46083.99471701897,958,3348.5305963195174,0.2860956388013805,0.020788128413837516,0.3702358356139075,1
423,34,32791.95231152476,1591,4992.186275033896,0.31869804377225436,0.04851800176108581,0.19323605400053007,1
424,25,41677.99219399522,2762,4943.31421786142,0.558734459974284,0.06626998697883381,0.185522025134874,1
425,21,49629.74967888356,2779,3867.55637686271,0.7185415619601836,0.05599464067380552,0.17542222838985844,1
426,29,67053.77529067903,2743,5567.42706238498,0.4926871909166873,0.040907465509720485,0.36810776559971226,0
427,46,80811.54746748976,1149,4070.1507463947923,0.28229912639421206,0.014218265037706885,0.3035094313269627,0
428,20,34267.2772693444,1313,3967.659528447786,0.3309255722639254,0.03831643785643318,0.2832839462024958,0
429,55,60892.41202389878,1190,3935.498906524983,0.30237589395006625,0.019542664848502866,0.40356506217155436,0
430,74,39391.84091263698,3448,5177.0718698421915,0.6660135471723908,0.08753081653754026,0.2400491681024439,1
431,29,62120.45632694803,11328,12399.01083286942,0.9136212680748531,0.18235538934838574,0.2458348666346274,1
432,36,53033.7002396841,1872,3003.8065693592202,0.6232092369380962,0.03529831016013509,0.55108838852732,0
433,33,27536.412612287044,2058,2558.0,0.8045347928068803,0.07473740421371004,0.12328043011452211,1
434,25,68924.45487352727,2136,4372.9486115459495,0.4884576037231019,0.03099045184933921,0.1521129355553741,1
435,25,45924.98930786904,1484,3400.5512167734064,0.4363998379674707,0.032313562231918114,0.5364367950795209,1
436,23,46991.49642439668,660,2220.012295470291,0.2972956507252968,0.01404509433024453,0.43676467923316636,0
437,37,38953.713830654655,1287,1787.0,0.7202014549524343,0.03303921175770395,0.21043158559306677,1
438,65,45185.750849686665,3394,4146.682530305831,0.8184856147523021,0.07511217443946791,0.17768481483725296,1
439,26,61418.356610423754,609,3729.8406514031667,0.16327775283667792,0.009915602331447634,0.1853410985990859,1
440,39,52161.33488595392,1884,3219.373999936869,0.5852069377577581,0.03611870754686775,0.45639649644049946,1
441,30,59929.930034237215,1620,3980.5916776568415,0.40697467391420716,0.027031568351147988,0.23378672897871794,0
442,29,60428.827808932656,2629,3238.3145700247437,0.8118420688141832,0.04350572558369862,0.14229384806126608,0
443,41,74809.92483292251,719,4157.705482359232,0.17293192195807328,0.009611024227143468,0.4306210070311896,1
444,30,49858.20773703431,5096,6951.972339945323,0.7330293837216388,0.10220985132232759,0.11662809906980227,1
445,41,32847.132747314026,1244,3534.040396483535,0.35200503119257304,0.03787240760311794,0.2235495702343372,0
446,34,71008.33624857974,1842,6167.779791881685,0.29864879456697285,0.025940616233447414,0.48730015844784513,0
447,35,50027.67741854118,2576,6092.440100589403,0.42281909341230767,0.051491496965743344,0.3317653121571396,0
448,55,71718.88666866065,1424,3117.4343787129424,0.4567858780680765,0.019855299853981868,0.6798164146743195,0
449,61,60750.65669773705,1512,2918.779815129641,0.518024686947084,0.024888619846908117,0.2516193933947072,1
450,30,53032.937046949824,11054,12728.45498848047,0.8684478996079346,0.20843650409582148,0.2387166431948093,0
451,29,60231.638410694424,518,3027.8982484765356,0.17107576196149518,0.00860013132081804,0.20617953782842863,0
452,34,84265.1884018945,2759,4653.775865749129,0.5928519291841481,0.03274187184915818,0.39461325062525826,1
453,35,86154.70793580629,2670,4274.755854996529,0.6245970742116612,0.03099076143336719,0.2843289319142035,1
454,31,56040.71702699168,4817,8284.181250709042,0.5814696533332988,0.08595535988020853,0.3684974516119727,1
455,29,57402.85889975613,2679,4564.790108222163,0.5868835009904504,0.04667014938538856,0.14082950297196037,1
456,36,71143.60236199579,3905,8204.589093037319,0.47595314716174025,0.0548889832725987,0.4151718054271485,0
457,35,42315.08450848979,3386,5476.742563752173,0.618250713920761,0.08001874601764432,0.3618707774144651,1
458,27,59996.05558927383,343,4128.318394224727,0.08308467691829116,0.0057170425060630485,0.29981009950250237,0
459,32,54612.057280692155,4594,6951.319422710627,0.6608817291564766,0.08412061784063549,0.185467670107658,1
460,37,59708.623171863306,3620,6582.960573249447,0.5499045542989047,0.06062775873394891,0.5248502072402792,0
461,36,42499.46791075891,1721,2996.3889484822757,0.5743580121237989,0.04049462462950794,0.4075778930798726,1
462,34,31156.487600365464,3017,4163.240777412588,0.7246758382000272,0.09683376504752772,0.3227699538963616,0
463,38,23905.248460130624,754,3213.7059550149875,0.2346200960991416,0.03154119068277109,0.09020166976793255,0
464,34,38239.238305155886,1950,4938.553242465316,0.39485248093155395,0.050994739603301066,0.30936001520050965,1
465,63,48119.870725910005,2924,4964.256502000463,0.5890106602714235,0.060764918024303435,0.3151424066735618,0
466,29,50602.12620026857,1659,2372.606664916303,0.699230944821831,0.03278518363900675,0.18178058170327144,1
467,32,84058.46743644275,7238,7877.741633710673,0.9187912394875872,0.08610673285796826,0.19818434827239964,1
468,26,71589.90054860947,2764,3336.863597813759,0.8283227404952702,0.03860879787258884,0.44406058828482703,1
469,35,40568.63325487559,4679,5179.0,0.9034562656883568,0.1153354112425681,0.26657501181876125,1
470,22,60215.626786764355,3092,5201.485359447088,0.5944455835839699,0.05134879706474523,0.13492744429620201,0
471,23,48893.826454745125,448,3573.043921708025,0.1253832893791695,0.009162710969546581,0.25299254786609526,0
472,28,50734.54242939857,654,2640.584213075191,0.2476724645862969,0.01289062576862887,0.10202584889243671,0
473,36,57779.88474123073,1238,1738.0,0.7123130034522439,0.021426141736772705,0.2335703065565748,0
474,33,64287.5667546309,1245,3054.239539665451,0.4076301101571006,0.019366108609334128,0.7523691317255372,1
475,26,49911.12274173977,3114,4951.201003367392,0.6289383117110612,0.06239090264735356,0.2875756600341645,0
476,24,70957.77299101537,2569,6664.998750225439,0.3854464338666388,0.03620463117303985,0.3570659270153314,0
477,25,37870.92660786394,5152,5694.862087080443,0.9046751126226571,0.13604103362314302,0.2810867279137377,0
478,39,55095.08593543403,1037,2646.322397400804,0.3918645744065548,0.01882200530942562,0.11608239729284513,1
479,44,93965.10589893749,1478,5183.8526805445645,0.285116127151348,0.015729243168093026,0.2758436209032353,0
480,23,58346.19613937913,3573,6022.978341346548,0.5932281003688932,0.061237925287617914,0.2531039231891923,0
481,26,76498.21759909259,1201,3764.3130735164245,0.31904891451498973,0.015699712198447957,0.5214415763087134,1
482,57,56372.802672598125,3622,5736.584437023878,0.6313861566516193,0.06425084133275838,0.1971316904950678,0
483,30,63711.65642994695,960,3289.9435386572645,0.29179832076747675,0.01506788637736254,0.46730208783578175,0
484,44,54148.25208410963,1163,3940.609530278536,0.29513200713337234,0.021478070948504256,0.1648588595425525,1
485,47,52443.886282536936,1209,2399.5136811072334,0.5038520969974708,0.023053211455127797,0.34627895256942637,0
486,52,43307.764049118705,3077,5955.0585789082,0.5167035654188539,0.07104961587280596,0.10780517158498495,0
487,62,61454.5203843633,3757,4383.996983114461,0.8569805167454673,0.061134640324293284,0.36800815608867454,1
488,35,42226.94216221348,1418,3746.3679728315383,0.3784999258704059,0.033580456632469315,0.16527272514934357,1
489,26,64983.77854470144,3518,5696.740963286327,0.6175460711084433,0.054136587295859025,0.0637110002260764,0
490,26,71279.30506668866,1934,3317.706911807892,0.5829327458422542,0.027132699991821704,0.14940637594341583,0
491,42,60497.97110855845,8318,10295.314724674354,0.8079403323207395,0.13749221416159657,0.34296452542809697,0
492,27,50706.26899666462,1237,2614.4598473344467,0.47313788401117507,0.02439540562689335,0.2845906657609479,1
493,38,61809.48368963044,368,1296.2986731382557,0.28388519376410043,0.005953778903054291,0.07133926611529814,0
494,39,50369.90416680381,2122,3768.3852583863554,0.5631059073054152,0.042128331095743876,0.33779214289049736,1
495,20,69033.20688197724,2996,3892.0113646283385,0.7697819249009563,0.04339940349464161,0.262808837457445,1
496,29,27528.908736773144,9034,11356.797464093248,0.7954707327098832,0.32816411599826234,0.15506927531211104,1
497,40,49965.889478220306,1585,2434.9145058476365,0.6509468797337645,0.031721640834411396,0.19417269738993592,1
498,32,25137.820073140032,1301,4012.9770229910514,0.32419821806761967,0.05175468661223052,0.2949918217709224,0
499,28,32574.087546591923,1323,2141.52093207118,0.6177852292671524,0.04061510543027995,0.25652915853777863,1
500,27,75457.93344720863,3123,4556.7050844189935,0.6853636437167407,0.04138729829097284,0.17830078176976857,1
501,42,68427.77472957529,5493,6868.396591784821,0.7997499746258231,0.08027442104771325,0.20128754823451592,0
502,49,44207.796500728145,1126,4451.146728874839,0.2529685199311842,0.0254706203233055,0.13222154247154763,1
503,38,32462.448159386546,1216,3546.289945616592,0.3428935644427615,0.03745866590312575,0.18305382661385278,1
504,24,20000.0,1207,2995.266197455606,0.40296919219577626,0.06035,0.08093294422457019,1
505,27,46847.56738101048,1309,3807.7194410697234,0.3437753280562749,0.027941685623800377,0.07395812247236734,0
506,36,91306.22518371104,2360,2860.0,0.8251748251748252,0.02584708759180006,0.1592776823022119,1
507,34,61523.26407195471,6850,8806.866410359093,0.7778021921557338,0.11133999639532394,0.36086600051857304,1
508,28,46606.41570925766,1413,5410.514177804763,0.2611581734313658,0.030317714385389414,0.25400483321392725,0
509,45,61976.20314250459,8588,10720.346506402673,0.8010935089524261,0.13856931474574583,0.35692745959170696,0
510,26,31585.624705083355,759,2826.9131691693356,0.2684907369203086,0.024029918897815795,0.2704199624821698,1
511,32,50540.149559535465,4686,7234.128379642196,0.6477629030177333,0.09271836432695889,0.3281890786179259,1
512,26,56492.162095236075,2687,5582.605243314345,0.4813164970276048,0.047564120407892686,0.15902020545987958,0
513,20,53708.490222684275,585,1085.0,0.5391705069124424,0.010892132651178488,0.15400306058488786,0
514,54,66862.0918253512,2255,2755.0,0.8185117967332124,0.033726135967899855,0.2442359482433092,0
515,37,60169.67839354079,609,2819.2912910861464,0.21601173384442288,0.010121377016789508,0.35159770590441264,0
516,40,65024.89027161995,1361,2646.1234381024906,0.514337305812143,0.02093044669994633,0.1386847753705646,0
517,23,44674.41576653861,7127,10439.025262219915,0.682726578485586,0.15953202471062114,0.1960944237871392,1
518,43,68467.23112615822,1203,2887.8256101147763,0.4165764012156492,0.017570449107009212,0.17798489515544702,0
519,36,79434.05421435987,700,1200.0,0.5833333333333334,0.008812341343059082,0.6757805322497271,1
520,44,40447.75720522881,5507,6238.986083156003,0.8826754742838397,0.13615093593590136,0.29433028139675144,1
521,24,41684.5651642816,3190,3690.0,0.8644986449864499,0.07652712670572431,0.27685130250150586,1
522,53,75036.7650448035,7119,8884.874462717087,0.8012493625962764,0.09487349295707692,0.1772505302004811,1
523,23,52129.84019957409,3488,5299.615872735617,0.6581609089716014,0.06690985406144594,0.01014274023178271,1
524,26,76057.32088099836,1113,2688.5372902181025,0.41397975175925866,0.014633699782055618,0.42263969328830914,1
525,30,48361.96432161724,7966,11044.87903902974,0.7212392251513322,0.1647162209339642,0.09857516079896828,1
526,31,76825.68364406067,1532,4730.519836516693,0.32385447116697524,0.019941247865725143,0.21100063544866104,1
527,42,56972.287252081784,1503,3332.611576643889,0.4509976531719302,0.026381247313272998,0.09510500113221562,0
528,31,58873.43234984043,2302,2802.0,0.8215560314061384,0.03910082881393681,0.4418344487207479,1
529,41,78470.77032504856,662,3279.2815804922584,0.20187348471021696,0.008436262282857746,0.38043225580509826,0
530,32,49573.44283833743,2273,4828.360228508575,0.47076023586212484,0.045851162837578514,0.07165735700428724,1
531,28,40883.168561125625,2631,4940.391570156945,0.5325488805164525,0.06435411179215023,0.13391241025709194,1
532,41,48271.53687957468,1503,4484.479749308116,0.3351559342489815,0.03113636103506723,0.2657703237621655,0
533,26,61785.00925964708,1311,2146.1719035389597,0.6108550754197315,0.02121873923317898,0.022540822334514644,1
534,25,31513.613917292285,3105,7113.755386185139,0.43647832002065845,0.09852884560143105,0.031763267876793705,0
535,33,64562.06353976682,2319,3359.572246858132,0.6902664475123956,0.0359189262680803,0.18377837276160747,0
536,75,46918.43023573385,1374,4123.222927200854,0.33323446834167947,0.029284867228007532,0.41501465095253476,0
537,37,72217.18991100346,3612,4112.0,0.8784046692607004,0.05001579270048077,0.16922420626805512,0
